"ID";"Nome";"Logradouro";"Município";"UF";"CEP";"Termo.Convênio";"Valor.Pactuado.pelo.FNDE";"valor_gasto";"situacao"
13244;"702435/10 - Escola de Educação Infantil - Pouso Redondo/SC";NA;"Pouso Redondo";"SC";89172000;"702435/2010";6e+05;NA;"Planejamento pelo proponente"
13259;"703541 - Esc. Educ. Infantil - Tipo B - Proinfância - Construção - ITABUNA/BA";NA;"Itabuna";"BA";45600002;"703541/2010";1316601;901010,859031455;"Planejamento pelo proponente"
13266;"702638 - Esc. Educ. Infantil - Tipo B - Proinfância - Construção - MARAGOJIPE/BA";NA;"Maragogipe";"BA";NA;"702638/2010";1229583,58;849582,148376942;"Execução"
13277;"702448 - Esc. Educ. Infantil - Tipo B - Proinfância - Construção - SOLONÓPOLE/CE";NA;"Solonópole";"CE";63625973;"702448/2010";1188077,22;847829,87011111;"Execução"
13284;"702604 - Esc. Educ. Infantil - Tipo B - Proinfância - Construção - RIO VERDE/GO";NA;"Rio Verde";"GO";75908845;"702604/2010";1209090,57;2538475,67006329;"Licitação"
13286;"703244 - Esc. Educ. Infantil - Tipo B - Proinfância - Construção - SANCLERLÂNDIA/GO";NA;"Sanclerlândia";"GO";NA;"703244/2010";1153686,49;800783,123448145;"Execução"
13287;"703229 - Esc. Educ. Infantil - Tipo B - Proinfância - Construção - TAQUARAL DE GOIÁS/GO";NA;"Taquaral de Goiás";"GO";76649970;"703229/2010";1306556,76;1332972,02884809;"Execução"
13295;"703289 - Esc. Educ. Infantil - Tipo B - Proinfância - Construção - LAGOA DO MATO/MA";"Rua Pau Brasil";"Lagoa do Mato";"MA";65683000;"703289/2010";1273298,79;862663,384217142;"Execução"
13298;"703239 - Esc. Educ. Infantil - Tipo C - Proinfância - Construção - BAEPENDI/MG";NA;"Baependi";"MG";37443000;"703239/2010";618222,3;424821,965878818;"Planejamento pelo proponente"
13300;"703509/10 - EE Infantil - Tipo B - BURITIS/MG";NA;"Buritis";"MG";38660000;"703509/2010";1297147,94;1786101,67612624;"Execução"
13338;"703290 - Esc. Educ. Infantil - Tipo B - Proinfância - Constr";"Avenida Imbaúbas";"Sinop";"MT";78550000;"703290/2010";1298534,21;894005,241922974;"Execução"
13369;"703282 - Esc. Educ. Infantil - Tipo C - Proinfância - Construção - CAMPINAS DO PIAUÍ/PI";NA;"Campinas do Piauí";"PI";NA;"703282/2010";564683,42;392108,168715934;"Execução"
13388;"703064 - Esc. Educ. Infantil - Tipo C - Proinfância - Construção - JAÇANÃ/RN";"Rua Prefeito José Pereira da Silva";"Jaçanã";"RN";59225000;"703064/2010";614740,5;420695,31011022;"Execução"
13391;"702591 - Esc. Educ. Infantil - Tipo B - Proinfância - Construção - POÇO BRANCO/RN";NA;"Poço Branco";"RN";NA;"702591/2010";1304976,37;1374371,11453539;"Execução"
13396;"703264 - Esc. Educ. Infantil - Tipo C - Proinfância - Construção - ALECRIM/RS";"Rua Princesa Isabel";"Alecrim";"RS";98950000;"703264/2010";605277,82;420926,470192436;"Execução"
13408;"703277 - Esc. Educ. Infantil - Tipo B - Proinfância - Construção - GRAVATAÍ/RS";NA;"Gravataí";"RS";94340000;"703277/2010";914410,54;850254,262456738;"Planejamento pelo proponente"
13412;"703253 - Esc. Educ. Infantil - Tipo C - Proinfância - Construção - LAGOÃO/RS";"Avenida Tomas Costa";"Lagoão";"RS";99340000;"703253/2010";620449,42;852704,740165699;"Execução"
13460;"703246 - Esc. Educ. Infantil - Tipo B - Proinfância - Construção - NHANDEARA/SP";NA;"Nhandeara";"SP";NA;"703246/2010";1295889,48;899847,30003414;"Execução"
13678;"703293/2010 - Espaço Educativo Urbano - Joaquim Felício/MG";NA;"Joaquim Felício";"MG";39240000;NA;781250;531363,261207185;"Execução"
13810;"703382/2010 - Espaço Educativo Urbano - Apodi/RN";NA;"Apodi";"RN";59700000;"703382/2010";0;557574,751903398;"Licitação"
14001;"657665 - Escola de Educação Infantil - Colorado/PR";NA;"Colorado";"PR";86690000;"657665/2009";0;NA;"Planejamento pelo proponente"
14624;"658433 - Escola de Educação Infantil - Boca do Acre/AM";NA;"Boca do Acre";"AM";69850000;"658433/2009";1315000;NA;"Planejamento pelo proponente"
14625;"658349 - Escola de Educação Infantil - Macapá/AP";NA;"Macapá";"AP";68900030;"658349/2009";1487519,61;NA;"Planejamento pelo proponente"
14626;"658743 - Escola de Educação Infantil - Brejões/BA";NA;"Brejões";"BA";45325000;"658743/2009";616926,02;NA;"Planejamento pelo proponente"
14628;"657594 - Escola de Educação Infantil - Muniz Ferreira/BA";NA;"Muniz Ferreira";"BA";44575000;"657594/2009";640000;NA;"Planejamento pelo proponente"
14629;"657595 - Escola de Educação Infantil - São Roque do Canaã/ES";NA;"São Roque do Canaã";"ES";29665000;"657595/2009";641079,87;NA;"Planejamento pelo proponente"
14630;"657649 - Escola de Educação Infantil - Itumbiara/GO";"Rua Piracanjuba";"Itumbiara";"GO";75532090;"657649/2009";0;NA;"Planejamento pelo proponente"
14632;"657635 - Escola de Educação Infantil - Rondonópolis/MT";NA;"Rondonópolis";"MT";78740100;"657635/2009";0;NA;"Planejamento pelo proponente"
14633;"658350 - Escola de Educação Infantil - Concórdia do Pará/PA";NA;"Concórdia do Pará";"PA";68685000;"658350/2009";0;NA;"Planejamento pelo proponente"
14635;"657683 - Escola de Educação Infantil - Campina Grande/PB";NA;"Campina Grande";"PB";58101260;"657683/2009";3e+05;NA;"Planejamento pelo proponente"
14637;"657486 - Escola de Educação Infantil - Bocaiúva do Sul/PR";NA;"Bocaiúva do Sul";"PR";83450000;"657486/2009";0;NA;"Planejamento pelo proponente"
14639;"657774 - Escola de Educação Infantil - Imbau/PR";NA;"Imbaú";"PR";84250000;"657774/2009";0;NA;"Planejamento pelo proponente"
14810;"657655/2009 - E Educação Infantil C- São José dos Pinhais/PR";NA;"São José dos Pinhais";"PR";83005720;"657655/2009";9e+05;NA;"Planejamento pelo proponente"
14813;"658313/2009 - E Educação Infantil B - Volta Redonda/RJ";"Avenida São Lucas";"Volta Redonda";"RJ";27253222;"658313/2009";1275590,99;NA;"Planejamento pelo proponente"
14814;"658314/2009 - E Educação Infantil B - Santana do Seridó/RN";NA;"Santana do Seridó";"RN";59350000;"658314/2009";0;NA;"Planejamento pelo proponente"
14818;"657658/2009 - Escola de Educação Infantil C - Pedra Mole/SE";NA;"Pedra Mole";"SE";49512000;"657658/2009";0;NA;"Planejamento pelo proponente"
14819;"657654/2009 - Escola de Educação Infantil C - Umbaúba/SE";NA;"Umbaúba";"SE";49260000;"657654/2009";0;NA;"Planejamento pelo proponente"
14821;"658352/2009 - Escola de Educação Infantil B - Carapicuiba/SP";NA;"Carapicuíba";"SP";6320040;"658352/2009";0;NA;"Planejamento pelo proponente"
14822;"658338/2009 - Escola de Educação Infantil B - Jaú/SP";NA;"Jaú";"SP";17201900;"658338/2009";7e+05;NA;"Planejamento pelo proponente"
14824;"657642 - E de Educação Infantil B - São Caetano do Sul/SP";NA;"São Caetano do Sul";"SP";9581200;"657642/2009";9e+05;NA;"Planejamento pelo proponente"
17380;"700230/11 - Es. de Ed. Infantil - São Miguel da Boa Vista/SC";"Rua Edvino Schwerz – lote 22 – quadra 8.";"São Miguel da Boa Vista";"SC";89879000;"700230/2011";613380,24;415267,46097786;"Execução"
17424;"700097/11 - Esc. de Ed. Infantil - Santa Barbara d`Oeste/SP";"Av. Porto Ferreira esquina c/ Rua Águas da Prata.";"Santa Bárbara d'Oeste";"SP";13450901;"700097/2011";605154,57;NA;"Planejamento pelo proponente"
17431;"700093/11 - Escola de Educação Infantil - Cordeirópolis/SP";NA;"Cordeirópolis";"SP";13490000;"700093/2011";1297790,46;872365,429717559;"Planejamento pelo proponente"
17437;"700030/11 - Escola de Ed. Infantil - Laranjal Paulista/SP";NA;"Laranjal Paulista";"SP";18500000;"700030/2011";0;NA;"Licitação"
17438;"700009/11 - Escola de Educação Infantil B - São Domingos/BA";"Conjunto Habitacional Alcides Carneiro";"São Domingos";"BA";48895000;"700009/2011";1229667,23;834922,700930707;"Execução"
17455;"700219/11 - Espaço Ed. Urb -Santa Terezinha do Tocantins/TO";"Av. Manoel da Rocha Nogueira.";"Santa Terezinha do Tocantins";"TO";77885000;"700219/2011";0;627880,445282667;"Contratação"
17474;"700291/11 -EE Infantil - Parque Sta Tereza - Carapicuiba/SP";"Rua Zacarias de Medeiros.";"Carapicuíba";"SP";6320040;"700291/2011";0;2685282,03485764;"Planejamento pelo proponente"
17475;"700291/11 -EE Infantil - Parque da Aldeia - Carapicuiba/SP";"Rua Sérgio Cardoso.";"Carapicuíba";"SP";6320040;"700291/2011";0;2685282,03485764;"Planejamento pelo proponente"
17485;"700077/11 - Es. de Ed. Infantil - Miguel Badra -Suzano/SP";"Rua Mario Bochetti.";"Suzano";"SP";8675902;"700077/2011";0;2674458,34884415;"Licitação"
17498;"700187/11 - Espaço Educativo Urbano - Caçu/GO";"QD – 12, lote 01 ";"Caçu";"GO";75813000;"700187/2011";0;619259,067484402;"Execução"
17517;"700173/11 - Espaço Educativo 6 salas - Abelardo Luz/SC";NA;"Abelardo Luz";"SC";89830000;"700173/2011";0;430372,296121929;"Execução"
17538;"/11 - E Educativo Rural - Betânia - S Amaro do Maranhão/MA";NA;"Santo Amaro do Maranhão";"MA";65195000;"/2011";0;NA;"Planejamento pelo proponente"
17539;"/11 - E Educativo Rural - Laranjeira- S Amaro do Maranhão/MA";NA;"Santo Amaro do Maranhão";"MA";65195000;"/2011";0;NA;"Planejamento pelo proponente"
17541;"/11 - E Educativo Rural - Pedras - S Amaro do Maranhão/MA";NA;"Santo Amaro do Maranhão";"MA";65195000;"/2011";0;NA;"Planejamento pelo proponente"
17542;"/11 - E Educativo Rural - Sangue - S Amaro do Maranhão/MA";NA;"Santo Amaro do Maranhão";"MA";65195000;"/2011";0;NA;"Planejamento pelo proponente"
17543;"E Educativo Rural -Pedrorreiro- S Amaro do Maranhão/MA";NA;"Santo Amaro do Maranhão";"MA";65195000;"/2011";0;NA;"Planejamento pelo proponente"
17556;"700295/11 - Escola de Educação Infantil - Divina Pastora/SE";NA;"Divina Pastora";"SE";49650000;"700295/2011";613048,82;415043,084754203;"Execução"
17562;"700035/11 - Escola de Educação Infantil - Tamboara/PR";NA;"Tamboara";"PR";NA;"700035/2011";1456165,29;881229,433306367;"Execução"
17569;"700152/11 - Es. de Ed. Infantil - Tenente Laurentino Cruz/RN";"Av. Airton Laurentino s/n.";"Tenente Laurentino Cruz";"RN";59338000;"700152/2011";1236910,25;837406,459038061;"Licitação"
17597;"700166/11 - E de Educação Infantil C - Carmo do Rio Claro/MG";"Rua Antônio Jacinto Ferreira";"Carmo do Rio Claro";"MG";37150000;"700166/2011";612295,94;414532,967691257;"Execução"
17617;"700044/11 - Escola de Educação Infantil B - Inimutaba/MG";"Rua Juscelino Kubitschek";"Inimutaba";"MG";35796000;"700044/2011";1319780,88;896108,312106023;"Execução"
17624;"700151/11 - Escola de Educação Infantil B - Ituiutaba/MG";"Rua 37";"Ituiutaba";"MG";38300146;"700151/2011";1310948,25;885242,270353673;"Execução"
17626;"700301/11 - EEducação Infantil C - Alvorada - Januária/MG";"Rua R, Bairro Alvorada";"Januária";"MG";39480000;"700301/2011";1171965,15;793437,66933601;"Licitação"
17627;"700301/11 - EEducação Infantil C- Novo Milênio - Januária/MG";NA;"Januária";"MG";NA;"700301/2011";0;793437,66933601;"Execução"
17628;"700046/11 - Escola de Educação Infantil B - Japonvar/MG";"Rua 3 esquina com Rua E, no Bairro São Geraldo";"Japonvar";"MG";39335000;"700046/2011";1180271,03;799060,886028051;"Execução"
17629;"700177/11 - Escola de Educação Infantil B - Mato Verde/MG";"Praça José Antonio de Freitas, Bairro Santo Antônio";"Mato Verde";"MG";39000000;"700177/2011";1236259,35;836965,803686983;"Contratação"
17651;"700206/11 - Escola de Educação Infantil C - Timóteo/MG";NA;"Timóteo";"MG";NA;"700206/2011";613319,94;415226,636989306;"Execução"
17658;"700134/11 - E Educação Infantil B - Aparecida do Taboado/MS";"Rua Curitiba, Lote 01, esquina com a Rua São Paulo, Quadra 21, Jardim Murumbi.";"Aparecida do Taboado";"MS";79570000;"700134/2011";1277235,54;864707,28135371;"Execução"
17660;"700169/11 - Espaço Educativo Urbano - Bela Vista/MS";NA;"Bela Vista";"MS";79260000;"700169/2011";0;404972,883231379;"Execução"
17700;"700282/11 - Escola de Educação Infantil C - Apiacás/MT";"Avenida Gavião, quadra 09";"Apiacás";"MT";78595000;"700282/2011";613361,56;416461,854063469;"Execução"
17701;"700276/11 - E Educativo Urbano - Baixão - Campinápolis/MT";NA;"Campinápolis";"MT";78630000;"700276/2011";0;2647433,59300105;"Execução"
17702;"700276/11 - E E Urbano - Campos Belo - Campinápolis/MT";NA;"Campinápolis";"MT";78630000;"700276/2011";0;2647433,59300105;"Execução"
17703;"700276/11 - E Educativo Urbano - Campinas - Campinápolis/MT";NA;"Campinápolis";"MT";78630000;"700276/2011";0;2647433,59300105;"Execução"
17704;"700276/11 - E E Urbano - Santa Clara - Campinápolis/MT";NA;"Campinápolis";"MT";78630000;"700276/2011";0;2647433,59300105;"Execução"
17705;"700276/11 - E Educativo Rural - Santa Cruz - Campinápolis/MT";NA;"Campinápolis";"MT";78630000;"700276/2011";0;2647433,59300105;"Execução"
17706;"700276/11 - E Educativo Urbano - S. Pedro - Campinápolis/MT";NA;"Campinápolis";"MT";78630000;"700276/2011";0;2647433,59300105;"Execução"
17707;"700276/11 - E E Urbano - Santa Célia - Campinápolis/MT";NA;"Campinápolis";"MT";78630000;"700276/2011";0;2647433,59300105;"Execução"
17934;"658387/09 - EE Infantil B - Satélite - Boa Vista/RR";"Rua Josemar de Souza, bairro Satélite";"Boa Vista";"RR";69305130;"658387/2009";0;NA;"Planejamento pelo proponente"
17936;"658387/09 - E Educação Infantil B - Centenário- Boa Vista/RR";"rua PS-2, no bairro Centenário";"Boa Vista";"RR";69305130;"658387/2009";0;NA;"Planejamento pelo proponente"
17937;"658387/09 - EEducação Infantil B - Jd Tropical- Boa Vista/RR";"Av Olímpica, esq ruas 08 e 09, bairro Jardim Tropical";"Boa Vista";"RR";69305130;"658387/2009";0;NA;"Planejamento pelo proponente"
17938;"658387/09 - E Edu Infantil B - Raiar do Sol - Boa Vista/RR";"Rua Três Marias com Rua Celeste";"Boa Vista";"RR";69305130;"658387/2009";0;NA;"Planejamento pelo proponente"
17942;"658264/09 - E Edu Infantil C - Porto Alegre/RS";NA;"Porto Alegre";"RS";90010170;"658264/2009";0;NA;"Planejamento pelo proponente"
17943;"658390/09 - E Edu Infantil B - Porto Alegre/RS";NA;"Porto Alegre";"RS";90010170;"658390/2009";1e+06;NA;"Planejamento pelo proponente"
17949;"657730/09 - EEducação Infantil - Nossa Senhora do Socorro/SE";NA;"Nossa Senhora do Socorro";"SE";49160000;"657730/2009";0;NA;"Planejamento pelo proponente"
17951;"658316/09 - Escola de Educação Infantil - Novo Hamburgo/RS";NA;"Novo Hamburgo";"RS";93410340;"658316/2009";580000;NA;"Planejamento pelo proponente"
17956;"700309/11 - Escola de Educação Infantil B - Caridade/CE";"Rua Gabriela Santiago";"Caridade";"CE";62730000;"700309/2011";1317895,25;892234,497396929;"Contratação"
17967;"700308/11 - Escola de Educação Infantil B - Mineiros/GO";"Rua Perobeiras esquina com Rua Araguaia";"Mineiros";"GO";75830000;"700308/2011";1316806,42;891497,350212563;"Execução"
17981;"700376/11 - Escola de Educação Infantil Tipo B - Avaré/SP";NA;"Avaré";"SP";18700900;"700376/2011";1150787,22;773301,375156286;"Planejamento pelo proponente"
17988;"700264/11 - Escola de Educação Infantil - João Alfredo/PE";"Rua Santo Antônio";"João Alfredo";"PE";55720000;"700264/2011";1315620,51;890694,478437669;"Execução"
17997;"700513/11 - Escola de Educação Infantil - Itapuã do Oeste/RO";"Avenida Ayrton Sena";"Itapuã do Oeste";"RO";78937000;"700513/2011";605995,74;409209,935475602;"Execução"
18000;"700352/11 - Escola de Educação Infantil - Pranchita/PR";NA;"Pranchita";"PR";NA;"700352/2011";613873,48;416809,438858858;"Execução"
18081;"VILA APARECIDA";"Rua da Paz";"Tanque d'Arca";"AL";57635000;"1935/2011";618560,72;560947,959975807;"Execução"
18099;"1 de Julho";NA;"Petrolândia";"PE";NA;"1486/2011";618908,43;850398,905544194;"Licitação"
18163;"São José";"Rua Projetada 17 - Rua Rui Silvestre";"Caruaru";"PE";55000000;"192/2011";1288750,66;917257,997182752;"Execução"
18291;"IBIAJARA";"Rua Principal";"Rio do Pires";"BA";46550000;"1918/2011";619998,73;698555,550719848;"Execução"
18298;"Creche VIla Camila Maria de Omena";"Rua projetada";"Altinho";"PE";55490000;"1852/2011";1247774,62;1714480,0745626;"Licitação"
18313;"CRECHE  BAIRRO ALMERINDA";"Rua Castro Barbosa";"São Gonçalo";"RJ";24742310;"11563/2014";827094,8;NA;"Planejamento pelo proponente"
18325;"Área Institucional desafetada";"Rua Mogi das Cruzes";"Cruzeiro";"SP";12722220;"2058/2011";617914,59;738002,376925585;"Execução"
18903;"Terreno Novo Cruzeiro";"Rua Flávio Antonio Agra Ramos";"Campina Grande";"PB";58415540;"376/2011";1110169,41;1156328,86051037;"Execução"
18905;"CENTRO INFANTIL MUNICIPAL ARCO IRIS";"RUA GUARAPARI";"Matozinhos";"MG";35720000;"9809/2014";1551618,09;349164,70994671;"Planejamento pelo proponente"
18908;"Proinfância_Espaço Educativo Infantil";NA;"São Lourenço do Sul";"RS";NA;"351/2011";1167331,7;1198288,46983814;"Execução"
18915;"PROINFANCIA TIPO C_PASSA TRÊS";"AVENIDA AFONSO ARINOS";"Buritis";"MG";38660000;"2470/2012";662064,28;919425,89753842;"Execução"
18923;"E.M.E.I. Bairro Vila Izabel";"Rua Inácio Teixeira Filho";"Canguçu";"RS";96600000;"487/2011";1218113,31;1691681,25840353;"Licitação"
18933;"JARDIM NOROESTE";"Rua Adventor Divino de Almeida";"Campo Grande";"MS";79045070;"2469/2012";1322381,91;1377364,91269992;"Execução"
18948;"Creche da rua da AABB";"RUA DO AABB";"Esplanada";"BA";48370000;"335/2011";1327923,36;1844182,34516151;"Execução"
18965;"Rua Pedro Ademar Witcel - Rua C  - Vila Operária";"Rua Pedro Ademar Witcel - Rua C  - Vila Operária";"Aripuanã";"MT";78325000;"1503/2011";1307560,25;1789647,7126903;"Execução"
18969;"Municipio de Lambari";"Rua Joaquim Leão";"Lambari";"MG";37480000;"10897/2014";1201737,6;845419,366155707;"Execução"
18972;"CMEI Jardim Paulista";"Rua Leonardo Francischelli";"Campina Grande do Sul";"PR";83430000;"7847/2014";1927667,97;922978,556016111;"Planejamento pelo proponente"
18988;"AREA PROINFANCIA";"RUA DOS IPÊS";"Joaquim Távora";"PR";86455000;"1645/2011";616911,24;771365,770978929;"Execução"
18997;"Av. Presidente Tancredo Neves/Rua Sol Vermelho - Jardim Planalto";"Av. Presidente Tancredo Neves/Rua Sol Vermelho - Jardim Planalto";"Aripuanã";"MT";78325000;"179/2011";1307560,09;1815902,41263305;"Execução"
19029;"Escola Infantil";"Rua Valdivino Mendes";"Miraíma";"CE";62530000;"1884/2011";619995,89;851893,108481167;"Execução"
19079;"Creche Recreio dos Bandeirantes";"Rua José Antônio Felipe (antiga RB-12)";"Goiatuba";"GO";75600000;"489/2011";1329736,51;1625096,35060314;"Execução"
19081;"CRECHE ESCOLA JARDIM ADRIANA";"Avenida Municipal";"Pontes e Lacerda";"MT";78250000;"188/2011";1311187,14;910469,778463273;"Execução"
19083;"Jd Promeca";"Rua Victório Spinucci";"Várzea Paulista";"SP";13223200;"2475/2012";1300000;NA;"Planejamento pelo proponente"
19089;"Jardim Residencial das Palmeiras";"Estrada dos Costas";"Rio Claro";"SP";13502100;"11176/2014";1530861,54;367051,855727615;"Planejamento pelo proponente"
19092;"creche bairro pereiros";"Bairro Pereiros";"Serra Branca";"PB";58580000;"1854/2011";1329875,26;1827288,83756568;"Licitação"
19121;"JARDIM AMÉRICA";NA;"Pouso Alegre";"MG";NA;"220/2011";1326225,28;1381368,07482034;"Execução"
19124;"UPABUÇU";"TRAV JOSÉ APRÍGIO DE SOUZA";"Itiruçu";"BA";45350000;"1719/2011";1329999,98;1836962,98588128;"Execução"
19125;"Prefeitura Municipal de Boninal";"Avenida Brito";"Boninal";"BA";46740000;"1912/2011";1283463,18;1763517,22188415;"Execução"
